Salaries_2019,Salaries_2020,Salaries_2021,Salaries_2022,PER_2019,PER_2020,PER_2021,PER_2022
80.0,80.0,80.0,80.0,45.0,47.0,43.0,42.0
19.5890017875,23.237476,23.237476,23.237476,0.9749777179697922,0.9756719993866199,0.9519157893895365,0.9794651329407698
14.833132749108136,14.260585351924815,14.260585351924815,14.260585351924815,0.1615562106372354,0.15841471603867452,0.16816745010687847,0.16937681883967085
0.610736,1.969219,1.969219,1.969219,0.7401812688821753,0.7045454545454546,0.7083333333333333,0.76
5.580504,9.703391250000001,9.703391250000001,9.703391250000001,0.8629737609329448,0.8736633174419268,0.8405266618099113,0.8494357884796978
14.319669000000001,23.078722,23.078722,23.078722,0.9511494252873564,0.96231884057971,0.9164265129682996,0.9363628396143735
32.762598,34.8978125,34.8978125,34.8978125,1.0683229813664594,1.071007234746952,1.0165610743899873,1.0486097620203982
47.922728,50.899072,50.899072,50.899072,1.5460526315789471,1.3333333333333337,1.4149253731343283,1.442367601246106
